business_id,name,address,city,state,postal_code,latitude,longitude,phone_number
95651,"RECOVERY ZONE",708 MAGAZINE ST,LOUISVILLE,KY,40202,38.2481899000,-85.7632291000,(502) 287-0606
95209,"COMFY COW",1449 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2322371000,-85.7096530000,(502) 365-2853
95790,"RED LOBSTER",4639 OUTER LOOP,LOUISVILLE,KY,40219,38.1382994000,-85.6771306000,(502) 964-9647
95805,"CHIPOTLE",1075 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2388850000,-85.7215459000,(502) 452-8990
94984,"STARTING GATE WINNER CIRCLE",500 W MAIN ST,LOUISVILLE,KY,40202,38.2564690000,-85.7588940000,(502) 580-5866
94985,"WATERSIDE CAFE",101 E MAIN ST,LOUISVILLE,KY,40202,38.2560470000,-85.7510160000,(502) 580-6704
94499,"OLD SCHOOL NY PIZZA",12907 FACTORY LN,LOUISVILLE,KY,40245,38.2886050000,-85.5118940000,(502) 882-1776
94722,"MOMMAS MUSTARD PICKLES AND BBQ",119 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 290-7998
94723,"GRALEHAUS",1001 BAXTER AVE,LOUISVILLE,KY,40204,38.2391510000,-85.7230990000,(502) 435-4305
94648,"SUBWAY #11546",3337 NEWBURG RD,LOUISVILLE,KY,40218,38.1999179000,-85.6840280000,(502) 459-4092
94940,"SUBWAY",11901 STANDIFORD PLAZA DR,LOUISVILLE,KY,40229,38.0887260000,-85.6648370000,(502) 785-4945
94345,"ZOO WILD BURGER LOUISVILLE",1100 TREVILIAN WAY,LOUISVILLE,KY,40213,38.2057000000,-85.7053530000,(502) 456-0701
94347,"ZOO AFRICAN OUTPOST",1100 TREVILIAN WAY,LOUISVILLE,KY,40213,38.2057000000,-85.7053530000,(502) 456-0701
94348,"ZOO KENTUCKY CANTEEN",1100 TREVILIAN WAY,LOUISVILLE,KY,40213,38.2057000000,-85.7053530000,(502) 456-0701
94349,"ZOO DIPPIN DOTS GORILLA",1100 TREVILIAN WAY,LOUISVILLE,KY,40213,38.2057000000,-85.7053530000,(502) 456-0701
93971,"KATES DELI",6400 DUTCHMANS PKWY,LOUISVILLE,KY,40205,38.2290244000,-85.6418380000,(502) 893-1664
94203,"ALOHA COFFEEHOUSE",5219 MT WASHINGTON RD,LOUISVILLE,KY,40219,.0000000000,.0000000000,(502) 295-5641
94205,"MOLCAJETE",2932 S 4TH ST,LOUISVILLE,KY,40208,38.2072450000,-85.7652050000,(502) 638-0300
95316,"KY KINGDOM PIZZERIA VILLAGIO",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95317,"KY KINGDOM HURRICANE HATTIES",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95319,"KY KINGDOM FOOD COURT",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
94121,"HAWTHORN SUITES BY WYNDHAM",11762 COMMONWEALTH DR,LOUISVILLE,KY,40299,38.2140600000,-85.5397070000,(502) 261-0088
94131,"SCRUBS",1031 ZORN AVE,LOUISVILLE,KY,40207,38.2767990000,-85.6961490000,(502) 813-4707
95877,"CLOVERLEAF BAPTIST CHURCH",4401 MANSLICK RD,LOUISVILLE,KY,40216,38.1838281000,-85.8003045000,(502) 367-6033
95712,"SKATE ODYSSEY LLC",7846 DIXIE HWY,LOUISVILLE,KY,40258,38.1371981000,-85.8434459000,(502) 935-3655
96008,"SOLO FINE DINING AND ENTERTAINMENT LLC",908 DUPONT RD,LOUISVILLE,KY,40207,38.2353846000,-85.6387771000,(502) 294-4625
94323,"EVAN WILLIAMS SPEAKEASY",528 W MAIN ST,LOUISVILLE,KY,40202,38.2568179000,-85.7594441000,(502) 584-2114
96078,"FIRST BUILD",333 E BRANDEIS AVE,LOUISVILLE,KY,40208,38.2185786000,-85.7541043000,(502) 852-0021
96091,"ARCTIC SCOOP",841 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 409-6602
96109,"LYNN STADIUM",2525 S FLOYD ST,LOUISVILLE,KY,40209,38.2088564000,-85.7560969000,(502) 852-0800
96111,"NOODLES AND COMPANY",1225 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,38.2285265000,-85.5773629000,
96041,"HOOTERS",7701 PRESTON HWY,LOUISVILLE,KY,40219,38.1406065000,-85.6873237000,(502) 968-1606
96043,"CRESCENT HILL CRAFT HOUSE",2636 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2544322000,-85.6945337000,(502) 895-9400
96061,"PENN STATION",10800 DIXIE HWY,LOUISVILLE,KY,40272,38.0980278000,-85.8728325000,(502) 409-5309
95132,"WEI WEI CHINESE EXPRESS",526 S 5TH ST,LOUISVILLE,KY,40202,38.2503416000,-85.7594314000,(502) 889-0815
95153,"KY KINGDOM SWAMPWATER JACKS",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95291,"KY KINGDOM TWISTED PRETZELS",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95292,"KY KINGDOM SCOOPS",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95293,"KY KINGDOM CASA MIA",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
95294,"KY KINGDOM AUNT BS  KING LOUIES",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
96644,"YUM HEAVEN HILL BAR",1 ARENA PLAZA,LOUISVILLE,KY,40202,38.2566416000,-85.7539205000,(502) 690-9095
96654,"ANOOSH BISTRO",4864 BROWNSBORO CENTER,LOUISVILLE,KY,40207,38.2781000000,-85.6357000000,(502) 690-6585
96656,"WARD 426",426 BAXTER AVE,LOUISVILLE,KY,40204,38.2481190000,-85.7307970000,(502) 365-2505
97078,"BOSS HOGS BBQ",4735 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.1758620000,-85.6873520000,(502) 550-9927
97107,"TEXAS ROADHOUSE",13321 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2421745000,-85.5048524000,(502) 253-0085
96157,"LANDJ CAFE",6017 TIMBER RIDGE DR,PROSPECT,KY,40059,38.3392019000,-85.6233207000,(502) 228-8399
96186,"FIESTA TIME AMIGOS",135 S ENGLISH STATION RD,LOUISVILLE,KY,40245,38.2410700000,-85.5015030000,(502) 254-7755
96189,"SLEEP INN AIRPORT",3330 PRESTON HWY,LOUISVILLE,KY,40213,38.1987982000,-85.7326074000,(502) 368-9597
97275,"SHRIMP SHACK AND MORE",7307 ST. ANDREWS CHURCH RD,LOUISVILLE,KY,40214,.0000000000,.0000000000,(502) 749-9606
97300,"WILD EGGS #3",135 S ENGLISH STATION RD,LOUISVILLE,KY,40245,38.2410700000,-85.5015030000,(502) 618-3449
97567,"FIREHOUSE SUBS #1191",13301 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2425884000,-85.5095790000,(502) 883-4168
97575,"DOUBLE DRAGON KITCHEN",4622 HENDRIK DR,LOUISVILLE,KY,40299,38.1841240000,-85.6079410000,(502) 493-9939
96849,"SUBWAY",533 N 22ND ST,LOUISVILLE,KY,40212,38.2677489000,-85.7826030000,
96872,"PLEASE AND THANK YOU BAKERY",231 N 17TH ST,LOUISVILLE,KY,40203,38.2610800000,-85.7776570000,(502) 553-0113
96401,"DOUBLE DRAGON II",3133 S 2ND ST,LOUISVILLE,KY,40208,38.2038135000,-85.7631878000,(502) 366-9993
96402,"LITTLE CAESARS",3121 S 2ND ST,LOUISVILLE,KY,40208,38.2040681000,-85.7632264000,(502) 363-7050
97207,"MACK BROTHERS BBQ",2700 ROCKFORD LN,LOUISVILLE,KY,40216,38.1781220000,-85.8484220000,(502) 384-4590
97209,"BILLY GOAT TAVERN KY AKA THE GOAT",700 LANDIS RIDGE DR,LOUISVILLE,KY,40245,38.2348147000,-85.5012288000,(614) 562-4031
98020,"JIMMY JOHNS",3507 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.2087714000,-85.7161041000,
98056,"MCDONALDS",1100 HURSTBOURNE LN,LOUISVILLE,KY,40222,38.2283880000,-85.5782348000,(502) 415-3638
98086,"COMFY COW",13301 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2425884000,-85.5095790000,(502) 883-4128
97877,"PANCHITOS ICE CREAM",8112 PRESTON HWY,LOUISVILLE,KY,40219,38.1345710000,-85.6851500000,(859) 621-5170
97879,"SUBWAY",425 UNIVERSITY BLVD,LOUISVILLE,KY,40217,.0000000000,.0000000000,(502) 636-4321
97906,"WAYLONS FEED AND FIREWATER",3939 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2528880000,-85.6527780000,(502) 873-5580
96425,"DUNKIN DONUTS #353573",312 S 4TH ST,LOUISVILLE,KY,40202,38.2537161000,-85.7570600000,(502) 804-7152
96429,"SUBWAY",4417 CANE RUN RD,LOUISVILLE,KY,40216,38.1968510000,-85.8398270000,(502) 448-6872
96476,"8 UP",350 W CHESTNUT ST,LOUISVILLE,KY,40202,38.2488761000,-85.7574116000,(727) 612-4502
96245,"STARBUCKS",101 S 5TH ST,LOUISVILLE,KY,40202,38.2561430000,-85.7578730000,(502) 587-0851
96747,"BOOMBOZZ CRAFT PIZZA AND TAP HOUSE",1890 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,.0000000000,.0000000000,(502) 491-4111
96754,"PAPA MURPHYS #40",3024 S 3RD ST,LOUISVILLE,KY,40208,38.2052765000,-85.7638824000,(502) 637-2113
97641,"LA COCINA DE MAMA",2809 N HURSTBOURNE PKWY,LOUISVILLE,KY,40223,.0000000000,.0000000000,(502) 822-3506
97663,"BUFFALO WILD WINGS",4917 OUTER LOOP,LOUISVILLE,KY,40219,38.1378524000,-85.6668499000,(502) 964-5803
96518,"BASKIN ROBBINS",3959 TAYLORSVILLE RD,LOUISVILLE,KY,40220,38.1863391000,-85.4464154000,(502) 458-8243
96541,"LITTLE CAESARS",5751 PRESTON HWY,LOUISVILLE,KY,40219,38.1655880000,-85.7026900000,(502) 966-5800
96555,"FEAST BBQ",909 E MARKET ST,LOUISVILLE,KY,40206,38.2530150000,-85.7355687000,(502) 749-9900
97357,"BRENDONS CATCH 23",505 S 4TH ST,LOUISVILLE,KY,40202,38.2509224000,-85.7575047000,(502) 909-3323
96927,"ASPEN CREEK GRILL",302 BULLITT LN,LOUISVILLE,KY,40222,38.2474290000,-85.6185610000,(502) 425-0077
96941,"LYNNS CAFE",1839 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2563042000,-85.7149540000,(502) 899-2344
96943,"MESH",3608 BROWNSBORO RD,LOUISVILLE,KY,40207,38.2638200000,-85.6713650000,(502) 632-4421
96945,"TOONERVILLE DELI",1201 S 1ST ST,LOUISVILLE,KY,40203,38.2343440000,-85.7553710000,(502) 635-6960
97750,"U OF L HOSPITAL FOOD SERVICE",530 S JACKSON ST,LOUISVILLE,KY,40202,38.2484527000,-85.7450218000,(502) 562-3541
97752,"FALAFEL HOUSE",1001 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2402800000,-85.7239690000,(502) 454-4407
96784,"SUBWAY",411 S 4TH ST,LOUISVILLE,KY,40202,38.2525076000,-85.7571901000,(502) 298-0738
96820,"NEW CHINA",231 BLANKENBAKER PKWY,LOUISVILLE,KY,40243,.0000000000,.0000000000,(502) 254-9299
97912,"SUBWAY",4801 OUTER LOOP,LOUISVILLE,KY,40219,38.1406381000,-85.6714077000,(502) 641-3073
97945,"STARBUCKS #24257",10240 WESTPORT RD,LOUISVILLE,KY,40241,38.2928753000,-85.5611368000,(502) 536-1297
97214,"EMBASSY SUITES",501 S 4TH ST,LOUISVILLE,KY,40202,38.2510760000,-85.7574744000,(502) 813-3800
97215,"PRAIRIE VILLAGE BASEBALLSOFTBALL",10009 STONESTREET RD,LOUISVILLE,KY,40272,38.1090703000,-85.8355348000,(502) 937-5320
97249,"PIEOLOGY PIZZERIA",2043 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,.0000000000,.0000000000,(502) 749-7072
97250,"HILTON GARDEN INN",1530 ALLIANT AVE,LOUISVILLE,KY,40299,38.2204607000,-85.5371884000,(502) 297-8060
97267,"PASHAS MEDITERRANEAN GRILL AND CAFE",3904 BARDSTOWN RD,LOUISVILLE,KY,40218,38.1946880000,-85.6530870000,(502) 409-4532
97997,"SHOGUN JAPANESE RESTAURANT",4110 HAMPTON LAKE WAY,LOUISVILLE,KY,40241,38.3008000000,-85.5493000000,(502) 394-0123
96693,"GREAT WALL",1977 BROWNSBORO RD,LOUISVILLE,KY,40206,38.2599675000,-85.7085871000,(502) 891-8881
96996,"GLENMARY HOME IN CHEROKEE TRIANGLE",2215 GLENMARY AVE,LOUISVILLE,KY,40204,38.2389480000,-85.7147480000,(502) 452-2508
97033,"BELLAS DINER",4106 TAYLOR BLVD,LOUISVILLE,KY,40215,38.1826080000,-85.7841750000,(502) 210-7623
96300,"POPEYES",12206 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2459400000,-85.5280270000,(502) 653-7590
96302,"MCQUIXOTE BOOKS AND COFFEE",1512 PORTLAND AVE,LOUISVILLE,KY,40203,38.2620210000,-85.7749330000,(502) 530-9658
97827,"TACO BELL LONG JOHN SILVERS",1805 BLANKENBAKER PKWY,LOUISVILLE,KY,40299,38.2162075000,-85.5381836000,
97828,"TACO BELL #31664",12529 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2448840000,-85.5225570000,(989) 422-3534
97835,"TAZIKIS MEDITERRANEAN CAFE",13317 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2423603000,-85.5070311000,(502) 244-6222
97559,"CHIPOTLE",13303 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2425606000,-85.5093199000,(303) 222-5964
97562,"SUBWAY",9475 WESTPORT RD,LOUISVILLE,KY,40241,38.2859110000,-85.5785486000,(502) 339-0261
97563,"GUANAQUITA RESTAURANT",4231 TAYLOR BLVD,LOUISVILLE,KY,40215,38.1785000000,-85.7827000000,(502) 822-1343
97301,"WILD EGGS #2",1311 HERR LN,LOUISVILLE,KY,40222,38.2678618000,-85.6135375000,(502) 618-2866
97113,"STARBUCKS #2464",9205 US HWY 42,PROSPECT,KY,40059,38.3402400000,-85.6194240000,(502) 619-4350
97131,"WILD EGGS",121 S FLOYD ST,LOUISVILLE,KY,40202,38.2551054000,-85.7479863000,(502) 690-5925
97132,"CON HUEVOS",2339 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2535537000,-85.7014815000,(502) 384-3027
97496,"JIMMY JOHNS #3234",12915 FACTORY LN,LOUISVILLE,KY,40245,38.2883473000,-85.5117277000,(502) 241-6666
97521,"COOLBAKERS",327 W BROADWAY,LOUISVILLE,KY,40202,38.2461770000,-85.7576292000,(502) 587-5080
97522,"KY KINGDOM TACO TEQUILA",937 PHILLIPS LN,LOUISVILLE,KY,40209,38.1950523000,-85.7383241000,(502) 813-8207
97524,"MCDONALDS",2500 DIXIE HWY,LOUISVILLE,KY,40216,38.2144600000,-85.7967500000,(502) 778-2500
97525,"DOUBLE DRAGON #2",6832 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1486632000,-85.5866525000,(502) 231-3973
98095,"EXECUTIVE BISTRO",1930 BISHOP LN,LOUISVILLE,KY,40218,38.2017100000,-85.6834030000,(502) 365-2848
98097,"CHEZ SENEBA",5019 POPLAR LEVEL RD,LOUISVILLE,KY,40219,38.1655000000,-85.6805000000,(502) 777-3999
98108,"AT THE ITALIAN TABLE",2359 FRANKFORT AVE,LOUISVILLE,KY,40206,38.2537990000,-85.7004320000,(502) 883-0211
98110,"GALAXIE",732 E MARKET ST,LOUISVILLE,KY,40202,38.2528690000,-85.7387470000,(502) 552-0982
96112,"WAYSIDE CHRISTIAN MISSION",432 E JEFFERSON ST,LOUISVILLE,KY,40202,38.2520100000,-85.7450790000,(502) 742-6166
96113,"PANERA BREAD",500 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,38.2393690000,-85.5779330000,(502) 423-7343
96120,"HOOTERS",4948 DIXIE HWY,LOUISVILLE,KY,40216,38.1688320000,-85.8288350000,(502) 449-4194
96124,"TEA STATION CHINESE BISTRO",9422 NORTON COMMONS BLVD,PROSPECT,KY,40059,38.3247691000,-85.5659538000,
97682,"CHICK-FIL-A",4925 OUTER LOOP,LOUISVILLE,KY,40219,38.1378573000,-85.6668012000,(502) 969-5090
98267,"EXTREME PITA",7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.2469290000,-85.6081470000,(502) 425-3830
98275,"CHICK-FIL-A",5000 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2502606000,-85.6246614000,(502) 259-9484
98284,"TACO BELL #31668",6501 PARAMOUNT PARK DR,LOUISVILLE,KY,40213,38.1569116000,-85.7120515000,(502) 966-9865
96331,"DAYS INN",9340 BLAIRWOOD RD,LOUISVILLE,KY,40222,38.2256540000,-85.5820180000,(502) 425-8010
96571,"NOODLES AND COMPANY",4302 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.3095249000,-85.5773513000,(502) 804-4724
96572,"BASKIN ROBBINS #353400",12418 LAGRANGE RD,LOUISVILLE,KY,40245,38.2898556000,-85.5092697000,(502) 333-4067
96592,"STARBUCKS  #23154",12911 FACTORY LN,LOUISVILLE,KY,40245,38.2883472000,-85.5117265000,(502) 241-7313
96595,"RICE",7900 SHELBYVILLE RD,LOUISVILLE,KY,40222,38.2469290000,-85.6081470000,(502) 548-1988
97757,"CHICK-FIL-A #3431",13313 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2421757000,-85.5048635000,(502) 253-0053
97779,"TACO BELL LONG JOHN SILVERS #31671",12434 LAGRANGE RD,LOUISVILLE,KY,40245,38.2676400000,-85.5789534000,(502) 243-4806
97780,"TACO BELL #31667",2801 W BROADWAY,LOUISVILLE,KY,40211,38.2499810000,-85.7985690000,(502) 775-5523
97781,"BLAZE PIZZA #1065",13317 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2423603000,-85.5070311000,(502) 822-3670
97783,"YANG KEE NOODLE",13301 SHELBYVILLE RD,LOUISVILLE,KY,40223,38.2425884000,-85.5095790000,(502) 245-9264
97799,"TACO BELL #31666",3408 PRESTON HWY,LOUISVILLE,KY,40213,38.1962330000,-85.7320630000,(502) 366-5719
97360,"GRACIOUS PLENTY",9207 US HWY 42,PROSPECT,KY,40059,.0000000000,.0000000000,(502) 618-4755
97376,"SARANG",1908 EASTERN PKWY,LOUISVILLE,KY,40205,38.2316734000,-85.7094034000,(502) 640-3795
97380,"WILD EGGS",3985 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2337337000,-85.6347949000,
97969,"SUBWAY",8129 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1211477000,-85.5723429000,(502) 239-0007
96834,"JIMMY JOHNS",9156 TAYLORSVILLE RD,LOUISVILLE,KY,40299,38.2125461000,-85.5886808000,(502) 491-8086
96837,"WHITE ELEPHANT CAFE",8523 TERRY RD,LOUISVILLE,KY,40258,38.1292920000,-85.8734400000,(502) 365-1214
96839,"FIRST WATCH",201 S HURSTBOURNE PKWY,LOUISVILLE,KY,40222,.0000000000,.0000000000,(502) 384-6075
96847,"MITCHELLS FISH MARKET",4031 SUMMIT PLAZA DR,LOUISVILLE,KY,40241,38.3071588000,-85.5770282000,(502) 412-1818
96959,"KOSAIR SHRINE",4120 BARDSTOWN RD,LOUISVILLE,KY,40218,38.1914480000,-85.6457750000,(502) 585-5412
96962,"ZAXBYS #51501",3423 FERN VALLEY RD,LOUISVILLE,KY,40213,38.1569486000,-85.7001026000,(502) 749-3972
96968,"ATLANTIC NO. 5",605 W MAIN ST,LOUISVILLE,KY,40202,38.2571160000,-85.7600947000,(502) 883-3398
96979,"CHINA CASTLE",7420 OLD 3RD STREET RD,LOUISVILLE,KY,40214,.0000000000,.0000000000,(502) 367-4272
96424,"EAT A PITA",2286 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2239706000,-85.6911896000,(502) 473-7482
96902,"BARAKA RESTAURANT",519 W OAK ST,LOUISVILLE,KY,40210,38.2356110000,-85.7628940000,(502) 403-0083
96903,"CHURCH OF EPIPHANY",914 OLD HARRODS CREEK RD,LOUISVILLE,KY,40223,38.2622502000,-85.5508188000,(502) 245-9733
96480,"RAISING CANES",6811 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1483827000,-85.5864916000,(502) 654-7737
96481,"RED LOBSTER #894",986 BRECKENRIDGE LN,LOUISVILLE,KY,40207,38.2324000000,-85.6396570000,(502) 899-3334
96504,"HOOTERS",4120 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2353277000,-85.6304791000,(502) 895-7100
96506,"COCONUT BEACH TACOS AND CERVEZA",2787 S FLOYD ST,LOUISVILLE,KY,40209,38.2062680000,-85.7559130000,(502) 634-2844
96779,"TOKYO JAPANESE RESTAURANT AND SUSHI BAR",2415 LIME KILN LN,LOUISVILLE,KY,40222,38.2858058000,-85.6281902000,(502) 339-7171
98002,"STOUT BURGERS AND BEERS",1604 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2304310000,-85.7047990000,(805) 636-6288
96694,"EL NOPAL",3010 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2145097000,-85.6740017000,(502) 822-1123
96698,"NORTON ST. MATTHEWS BISTRO",4001 DUTCHMANS LN,LOUISVILLE,KY,40207,38.2353293000,-85.6327272000,(502) 379-3721
96700,"YUMMY POLLO",4222 BISHOP LN,LOUISVILLE,KY,40218,38.2006772000,-85.6859835000,(502) 618-1400
98166,"CHINA BISTRO II",234 W BROADWAY,LOUISVILLE,KY,40202,38.2459324000,-85.7565058000,(502) 583-8988
98177,"STAYBRIDGE SUITES",11711 GATEWORTH WAY,LOUISVILLE,KY,40299,38.2256081000,-85.5420139000,(502) 244-9511
97136,"CAFE S.W.",8301 ST. ANDREWS CHURCH RD,LOUISVILLE,KY,40258,.0000000000,.0000000000,(502) 614-1520
97162,"BOUDREAUXS NEW ORLEANS STYLE SNOBALLS",11816 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2480781000,-85.5361290000,(502) 435-5500
97163,"JIMMY JOHNS",6405 BARDSTOWN RD,LOUISVILLE,KY,40291,38.1534853000,-85.5889447000,(502) 231-3045
96757,"POST",1045 GOSS AVE,LOUISVILLE,KY,40217,38.2275790000,-85.7353760000,(502) 635-2020
96758,"BUTCHERTOWN SOCIAL",1601 STORY AVE,LOUISVILLE,KY,40206,38.2590764000,-85.7212940000,(502) 409-4977
96636,"KAIJU",1004 E OAK ST,LOUISVILLE,KY,40204,38.2326580000,-85.7370610000,(502) 471-1831
96638,"HAYMARKET BISTRO",300 E MARKET ST,LOUISVILLE,KY,40202,38.2542800000,-85.7481213000,(502) 779-7687
96912,"SENOR IGUANAS",5637 OUTER LOOP,LOUISVILLE,KY,40219,38.1394750000,-85.6559470000,(502) 708-2165
98333,"FAIRDALE PIZZA",10619 W MANSLICK RD,FAIRDALE,KY,40118,38.1066420000,-85.7597960000,(502) 742-3940
98334,"LE MOO",2300 LEXINGTON RD,LOUISVILLE,KY,40206,38.2451190000,-85.7036660000,(502) 458-8888
98218,"PINOTS PALETTE",291 N HUBBARDS LN,LOUISVILLE,KY,40207,38.2588040000,-85.6373650000,(502) 409-4572
98259,"SUBWAY",1229 GOSS AVE,LOUISVILLE,KY,40217,38.2255000000,-85.7324000000,(502) 636-9020
98112,"BLUE DIAMOND",2814 S 7TH ST,LOUISVILLE,KY,40215,38.2106868000,-85.7863142000,(502) 882-3216
98113,"MCDONALDS",4622 DIXIE HWY,LOUISVILLE,KY,40216,38.1773260000,-85.8207930000,(502) 447-8964
98116,"HISSHO SUSHI AT U OF L HOSPITAL",530 S JACKSON ST,LOUISVILLE,KY,40202,38.2484527000,-85.7450218000,(502) 457-5408
98147,"TACO BELL #31669",3125 POPLAR LEVEL RD,LOUISVILLE,KY,40213,38.2120870000,-85.7204098000,(502) 637-1991
96303,"CORNER PIZZA AND PUB",4111 MURPHY LN,LOUISVILLE,KY,40241,38.3030959000,-85.5327100000,(502) 426-8340
96322,"HOMETOWN PIZZA",9601 NEWBRIDGE RD,LOUISVILLE,KY,40291,38.1573020000,-85.5900380000,(502) 409-6276
96326,"HIKO-A-MON",416 W MUHAMMAD ALI BLVD,LOUISVILLE,KY,40202,38.2509690000,-85.7585910000,(502) 625-3790
96327,"BRIX WINE BAR AND BISTRO",12418 LAGRANGE RD,LOUISVILLE,KY,40245,38.2898556000,-85.5092697000,(502) 243-1120
96328,"EL NOPAL",10626 DIXIE HWY,LOUISVILLE,KY,40272,38.1002590000,-85.8718710000,(502) 654-7405
97446,"RAISING CANES",5212 DIXIE HWY,LOUISVILLE,KY,40216,38.1633593000,-85.8314409000,(502) 742-9035
99365,"KFC",600 TERMINAL DR,LOUISVILLE,KY,40209,38.1884269000,-85.7395007000,(502) 363-3002
99374,"RAISING CANES",1250 BARDSTOWN RD,LOUISVILLE,KY,40204,38.2347920000,-85.7177270000,(502) 822-1188
98350,"PANERA BREAD #7016",401 E CHESTNUT ST,LOUISVILLE,KY,40202,38.2478030000,-85.7467680000,(502) 715-4227
98351,"XSCAPE BLANKENBAKER 14",12450 SYCAMORE STATION PL,LOUISVILLE,KY,40299,38.2213350000,-85.5298509000,(502) 709-6000
98363,"QDOBA",4600 SHELBYVILLE RD,LOUISVILLE,KY,40207,38.2494816000,-85.6308412000,(502) 721-0192
99305,"OLD LOUISVILLE BREWERY",625 W MAGNOLIA ST,LOUISVILLE,KY,40208,.0000000000,.0000000000,(502) 333-8594
99306,"RALLYS",2502 PRESTON HWY,LOUISVILLE,KY,40217,38.2126650000,-85.7415277000,
99314,"ZEGGZ MIDDLETOWN",11615 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2459698000,-85.5417307000,(502) 882-1650
99318,"SHIRAZ MEDITERRANEAN GRILL",4614 CHAMBERLAIN LN,LOUISVILLE,KY,40241,.0000000000,.0000000000,(502) 919-9014
98686,"GATTI S PIZZA",10035 DIXIE HWY,LOUISVILLE,KY,40272,38.1086470000,-85.8639759000,(502) 632-2504
98704,"KU SOO DHAWAADA SANAAG COFFEE",5324 S 3RD ST,LOUISVILLE,KY,40214,38.1712105000,-85.7680659000,(502) 510-7836
99020,"EL NOPAL",1610 KENTUCKY MILLS DR,LOUISVILLE,KY,40299,38.2195768000,-85.5394312000,(502) 261-8099
99021,"SAMS FAST FOOD",2101 W BROADWAY,LOUISVILLE,KY,40211,38.2494200000,-85.7866900000,(502) 708-1461
99022,"POWER STATION SMOOTHIES AND SUPPLEMENTS",12001 SHELBYVILLE RD,LOUISVILLE,KY,40243,38.2493960000,-85.5357680000,(502) 245-9893
99024,"SAPPORO",1706 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2298408000,-85.7034485000,(502) 479-5550
99034,"MALIBU JACKS OF LOUISVILLE",12101 SYCAMORE STATION PL,LOUISVILLE,KY,40299,38.2195649000,-85.5289915000,(502) 883-0380
98563,"ARTESANO",1321 HERR LN,LOUISVILLE,KY,40222,38.2695635000,-85.6141377000,(502) 708-2196
98566,"GREAT FLOOD BREWING COMPANY",2120 BARDSTOWN RD,LOUISVILLE,KY,40205,38.2246982000,-85.6944800000,(502) 232-5029
98571,"ALOFT DOWNTOWN",102 W MAIN ST,LOUISVILLE,KY,40202,38.2558160000,-85.7517950000,(502) 583-1888
